"id","sharemediatext","postlength","seniority","job_function","industry","continent","gender","connections","profile_completeness","company_size","ssi"
"79382928768903041","Powerful Duo: Dynamics 365 / LinkedIN Sales Navigator – What You Need To Know #MSDyn365 #LinkedInSalesNavigator - https://lnkd.in/dwqripu","18","Senior","Consulting","Prof Services","Europe","Male","465","68","1-10","45"
"143313232803847210","Want LinkedIn Sales Navigator leads and company profiles right in your CRM solution? We got that. Dyn365 MedicalDevice from @Dyn365Pros. https://lnkd.in/g-VsTM2 #MedTech #MedDevice #LinkedIn","24","VP","Sales","Tech & Media","North America","Male","1483","77","1-10","82"
"121285032538146881","Does your dealership sell more than just copiers? If so you’re probably just like one of your prospects that’s using an old analog, black & white, copier when their business needs would significantly benefit from a new digital, color, copier. Perhaps you are using more than one CRM or frustratingly trying to get your copier centric CRM to do things it was never designed to do? If you sell more than copiers you know what I mean. That is where Microsoft’s Dynamics 365 for Sales and Falcon’s copier industry add on to it can solve your challenges. You then get a copier industry customization built into a platform that can also handle any other type of CRM need you might have. To get ahead of the competition your dealership needs the power of Microsoft’s integrated set of business systems all working together.  Dynamics 365, Office 365, Linked In, Sales Navigator, Gamification, Enterprise Mobility, Power BI, Azure and much more.  Contact me if you want to learn more about this or any of our offerings!","174","VP","Sales","Tech & Media","North America","Male","1350","61","1-10","63"
"121285032538146881","Does your dealership sell more than just copiers? If so you’re probably just like one of your prospects that’s using an old analog, black & white, copier when their business needs would significantly benefit from a new digital, color, copier. Perhaps you are using more than one CRM or frustratingly trying to get your copier centric CRM to do things it was never designed to do? If you sell more than copiers you know what I mean. That is where Microsoft’s Dynamics 365 for Sales and Falcon’s copier industry add on to it can solve your challenges. You then get a copier industry customization built into a platform that can also handle any other type of CRM need you might have. To get ahead of the competition your dealership needs the power of Microsoft’s integrated set of business systems all working together.  Dynamics 365, Office 365, Linked In, Sales Navigator, Gamification, Enterprise Mobility, Power BI, Azure and much more.  Contact me if you want to learn more about this or any of our offerings!","174","VP","Sales","Tech & Media","North America","Male","1350","61","1-10","63"
"121285032538146881","Microsoft Dynamics 365 for Sales has built in Gamification!  Engaging, motivating, built-in sales contest tools.  Sales contest tools with the ability to engage the ENTIRE sales force, not just the top producers.  Creative, fun, ways to keep your sales reps excited & motivated the entire contest.  Simple admin. tools with weighted point options to reward sales reps desired behaviors & activities.  The ability to stream the leader & smack talk boards to TV monitors throughout the office makes if fun for the whole company.  To get  ahead of the competition your dealership needs the power of Microsoft’s integrated set of business systems all working together.  Dynamics 365, Office 365, Linked In, Sales Navigator, Gamification, Enterprise Mobility, Power BI, Azure and much more.  Contact me if you want to learn more!  ","130","VP","Sales","Tech & Media","North America","Male","1350","61","1-10","63"
"121285032538146881","Here is part 1 of our video series on LinkedIn, Sales Navigator & CRM integration specifically for the Office Equipment Industry.  Do you know the difference between LinkedIn & Sales Navigator and how it can help your team prospect for NEW business?  Part 1 of this video series goes over the basics & pricing. Then check out my posts to view part 2 demonstrating it in action.  Let me know your thoughts and if interested in getting it for your dealership let me know.  ","85","VP","Sales","Tech & Media","North America","Male","1350","61","1-10","63"
"121285032538146881","I created a new video explaining the difference between LinkedIn & Sales Navigator, the benefits of Sales Navigator and then demonstrate how it integrates to Dynamics 365.  I added this video to my PointDrive presentation that also contains my Introduction to Dynamics 365 video.  Here is the link: https://lnkd.in/dhSVquA Video is 18:33 minutes.  If you watch it, let me know what you think!","63","VP","Sales","Tech & Media","North America","Male","1350","61","1-10","63"
"121285032538146881","I created a new video explaining the difference between LinkedIn & Sales Navigator, the benefits of Sales Navigator and then demonstrate how it integrates to Dynamics 365.  I added this video to my PointDrive presentation that also contains my Introduction to Dynamics 365 video.  Here is the link: https://lnkd.in/dwVgHnr (LinkedIn changes the link in my post and sometimes the link then doesn't work, so I put it in the below image) Video is 18:33 minutes.  If you watch it, let me know what you think!","85","VP","Sales","Tech & Media","North America","Male","1350","61","1-10","63"
"75679439034931713","The recently released Forbes Cloud 100 list highlights some of the top tech companies in the world. Any guesses on how many have partnerships with LinkedIn to help them leverage Sales Navigator, PointDrive and social selling to enhance their growth and reach?   Hint: the vast majority.    https://lnkd.in/eCM5_vB","45","Senior","Unknown","Tech & Media","North America","Male","3711","75","1-10","76"
"75679439034931713","What strategic platforms and partnerships are your sales and marketing organizations investing in?   Marketo's Tawheed Kader, GVP of Strategy and GM of Engagement Apps, shares why and how Marketo ToutApp is integrating with LinkedIn Sales Navigator:   ""The biggest thing holding back sales and prospecting teams today is accurate data on potential people and companies. With this new integration, sales teams are able to tap directly into LinkedIn Sales Navigator insights from within Marketo ToutApp, empowering sellers to connect with the right contacts and focus their efforts on creating the personalized brand experiences that are essential for converting prospects to customers.""  Here's more about how Sales Navigator is connecting with other Sales applications: https://lnkd.in/g5H_3dh  https://lnkd.in/gyGgrvP","112","Senior","Unknown","Tech & Media","North America","Male","3711","75","1-10","76"
"75679439034931713","Looking for some new, creative ways to grow sales on LinkedIn? Zoom Video Communications' Head of Sales Greg Holmes used Sales Navigator to find C-level prospects in the Bay Area who had hockey as an interest on their profile. Greg was able to get a CEO to attend a Sharks playoff hockey game with him, which led to an intro to the company's CIO and a closed deal.  Like Greg, the global advisory team at EY wanted to use the advanced search to pinpoint key targets. They identified people at an existing customer with blockchain and digital currency in their LinkedIn profiles, which expanded the relationship into a new area.  Guardian Life, on the other hand, took a creative approach to LinkedIn messaging, which led to one of their financial advisors closing $160K in new sales through InMail.  https://lnkd.in/gsgNRhg","131","Senior","Unknown","Tech & Media","North America","Male","3711","75","1-10","76"
"75679439034931713","Excited to share how Wells Fargo won the Social Media Leadership Award from WealthManagement.com for its next generation advisor program, in large part due to their LinkedIn Sales Navigator partnership.   Their investment also made a significant business impact in the first year, as they: 1) Identified 712 new client opportunities 2) Onboarded 24 new clients in the first year alone 3) Generated $4.22 million in new client assets  Read more about their use case and success here: https://lnkd.in/gB42JbY","70","Senior","Unknown","Tech & Media","North America","Male","3711","75","1-10","76"
"75679439034931713","[video case study] How does someone find gainful employment after years behind bars?  Televerde helps ""formerly incarcerated women find opportunities in sales and marketing. The company relies on Sales Navigator to help these women be successful.""  Out of all the amazing things Televerde is helping their employees accomplish, this one stuck out to me most: ""The national return-to-prison rate is 68 percent but for those working with Televerde, it is only 6.1 percent.""  https://lnkd.in/gkU7W6h","70","Senior","Unknown","Tech & Media","North America","Male","3711","75","1-10","76"
"75679439034931713","What B2B sales acceleration technologies have 'crossed the chasm' in the technology adoption lifecycle and have become must haves for sales organizations?  For the Sales Navigator users out there, thank you for partnering with us and here's a sneak preview of what's planned for 2018: https://lnkd.in/gqs6WW6","45","Senior","Unknown","Tech & Media","North America","Male","3711","75","1-10","76"
